,title,text,date
598,인공지능(AI) 판사 찬반 논란,"인공지능(AI) 판사가 과연 도입이 가능할까요? 기술의 발달하면서 야구에서는 인공지능 판정, 축구에서는 라인크로스 판단 기술 등 여러 분야에서 인공지능(AI) 기술이 도입되고 있습니다. 법에 관에서도 인공지능(AI) 판사가 도입될 경우 윤리적 문제, 사법적 정의에 대한 영향을 끼칠 수 있습니다. 현재 사법 시스템에서는 기술을 이미 사용하고 있습니다....",2024.01.25.
599,광주와 태국 간 인공지능(AI)·미래차 등 첨단산업 교류협력,"간 인공지능(AI)·미래차 등 첨단산업 교류협력 방안에 대해 논의했다. 강 시장은 “광주시와 태국은 다양한 인연이 있다. 아시아문화전당과 함께 2023년부터 치앙마이에서 2년째... 타니 쌩랏 태국대사는 “태국은 인공지능(AI), 미래차 분야에 주목하고 있다. 태국 총리가 최근 발표한 태국의 발전 비전과도 상당히 맞닿아 있다”며 “태국 스타트업 기업들이 한국...",4일 전
600,인공지능 활용 비지니스 1탄 쏘카 타다의 ETA 예측 배차 시스템,"그 중에서도 쏘다 타다는 인공지능을 활용한 ETA 예측 배차 시스템으로 업계에서 주목받고 있습니다. ETA(Estimated Time of Arrival) 예측 배차 시스템은 이용자가 호출한 차량이 도착할 시간을 예측하고, 이를 기반으로 최적의 차량을 배차하는 기술입니다. 이 글에서는 이 활용되는 쏘다 타다의 ETA 예측 배차 시스템이 어떻게 작동하는지를 자세히 이야기 해보도록...",2주 전
601,"네이버 대화형 AI 큐 (Cue) 인공지능 사용방법, 후기",":) 아직은 큐가 많은 사람에게 알려지지 않았고 자리 잡아가는 중이라 경쟁이 치열하지 않겠지만 네이버 인공지능 AI Cue이니까 조만간 이곳도 경쟁이 꽤 치열해질 것 같다 ~ 상황 말하고 금리 계산해 주라고 했더니 계산도 자기가 알아서 답변해 준다 ㅋㅋ 기존 AI와 네이버 Cue의 차이점은 맞춤 검색 어드바이저 '검색'에 초점을 맞춘 서비스 인데, 검색해서 자기가...",2024.05.23.
602,쓰레기를 자동으로 분류하는 인공지능 로봇 ZenRobotics 4.0,"(동영상) 이렇게 인공지능 이미지 분류 기술을 이용한 인공지능 로봇은 사실 먼 미래의 이야기가 아니라 이미 현실로 다가온 이야기입니다. 일본 등 극심한 인력난을 겪는 국가에서도 이미 이런 시스템이 하나 둘 도입되고 있습니다. (관련 뉴스) 3D 업종을 기피하는 분위기인데다, 저출산 노령화 여파로 실제로 일할...",2024.02.25.
603,"2024년 인공지능 데이터 활용 전문인력 교육생 모집 공고, 에버영피플",'2024년 인공지능 데이터 활용 전문인력 교육생 모집' 공고 중장년층 ICT 일자리 창출 전문기업 에버영피플과 에버영코리아는 시니어를 대상으로 인공지능(AI) 디지털 데이터 활용 전문인력의 양성 과정을 오는 7월 30일 개설한다. 모집기간은 6.12~7.14(선착순) 모집기간 6월 12일부터 7월 14일(선착순) 교육생 모집은 한국지능정보사회진흥원의...,2일 전
604,인공지능 몰라 디지털 문맹이 두려운 분들을 위한 소소한 의견,얼마전 뉴스를 보니 유명한 IT 기업의 임원께서 미래는 인공지능을 쓰는 사람과 그렇지 못한 사람으로 나뉜다고 하네요. 인공지능을 못 다루면 사회에 뒤쳐지며 도태될 수 있다는 경고처럼 들렸습니다. 또 다른 뉴스에서는 회사에서 인재를 판단하는 기준을 의 활용 능력으로 대체한다고 합니다. 저는 개발자나 IT 전문가는 아니지만 주변에서 컴퓨터 잘한다는...,2024.05.24.
605,ICT인공지능 AI 무료교육 충청ICT이노베이션스퀘어 교육생 모집,"ICT인공지능 AI 무료교육 충청ICT이노베이션스퀘어 교육생 모집 안녕하세요. 취업비서 인크루트 입니다. 2024년 ICT이노베이션스퀘어 확산사업으로 진행되는 충청ICT인공지능 AI 무료교육 과정에 대한 정보, 교육생 모집 일정과 상세 교육 안내 정보에 대한 부분을 알려드리겠습니다. 모집 기간과 교육대상 및 접수 방법과 수강혜택까지 전문적인...",2024.03.13.
606,신개념 인공지능(AI) 퍼플렉시티(PERPLEXITY) 알아보기,"최근 다양한 생성 인공지능 챗봇 서비스가 등장하였는데요. SK텔레콤이 투자한 생성형 인공지능(AI) 검색 엔진 퍼플렉시티에 대해 알아보도록 하겠습니다. 퍼플렉시티는 국내에서는 다소 생소하지만, 북미에서는 구글의 대항마로 언급될 만큼 주목받는 새로운 대화형 검색 엔진 AI 챗봇 서비스를 지칭한다고 합니다. 퍼플렉시티는 오픈 AI 출신 엔지니어 아르빈드...",2024.04.04.
607,"대규모 언어모델(LLM)과 인공지능 로봇, 로보테크 혁명의 서막","21세기에 들어서면서 인공지능(AI)과 로봇공학의 발전인 로보테크를 갖춘 우리의 삶 많은 부분이 혁신적으로 변화되되고 있습니다. 특히 대규모 언어모델 (LLM, Large Language Model)의 등장은 로봇의 지능과 활용 범위를 획기적으로 넓히는 데 큰 기여를 하고 있습니다. 대규모 언어모델(LLM)을 적용한 로봇, NIPA와 함께 알아볼까요? LLM을 적용한 로봇의 이해 대규모 언어모델...",1주 전
608,올해부터 전국에 인공지능(AI) 자율제조 공장 본격 확산한다,올해부터 전국에 인공지능(AI) 자율제조 공장 본격 확산한다 산업통상자원부 인공지능(AI) 자율제조 10대 선도프로젝트 선정 작업 착수 인공지능(AI) 기반으로 로봇·장비 등을 제조 공정에 결합해 주력 산업의 생산 고도화와 자율화를 구현하는 AI 자율제조 사업이 본격 추진된다. 산업통상자원부는 지난달 발표(5.8) 한 [AI 자율제조 전략 1.0]의 핵심 정책이었던 AI...,2주 전
609,"3일간 표준협회 인공지능경영시스템 ISO42001심사원 교육 받으러~, 아니 5일이구나!",근데 내가 심사원 교육 하나만 듣고 있을 수가 없기 때문에 왼쪽 귀는 인공지는 심사원 오른쪽 귀는 다른 것 그리고 손은... #ISMSP심사원 모의고사 문제 출제 ㅠㅠ #인공지능경영시스템 #ISO42001 이제 알고 보니..ㅠ 5일이다. 교육기간이..3일이 아니구나... 이제 이 과정을 이해했습니다. 3일교육 AI경력이 2년 있는 사람: 표준협회 전문위원이 되어서 전문가로...,2주 전
610,"단말형 인공지능의 뜻, AI 알고리즘과의 차이, 장점, 단점, 대표사례","이러한 AI 알고리즘은 방대한 데이터를 학습하여 패턴을 찾고, 문제를 해결하며, 새로운 정보를 생성하는 등의 지능적인 기능을 수행합니다. 대표적인 AI 알고리즘에는 기계학습, 딥러닝, 강화학습 등이 있습니다. 반면, 단말형 (Edge AI)은 이러한 AI 알고리즘을 스마트폰, IoT 기기, 자율주행 차량 등의 단말기에 직접 구현한 것을 말합니다. 즉, 단말기...",3주 전
611,"호실적, 소매 판매 호조로 봐도 될까 / 넷플릭스 광고 이용자 급증 / 구글 I/O, 다시 불붙는 경쟁","구글도 I/O 행사에서 인공지능 행보에 대한 강한 인상을 남겼다. What is Gemini Live? How Google's real-time chatbot competes with GPT-4o 구글 제미니 라이브: GPT-4o에 도전하는 실시간 챗봇... 인공지능 반도체 성능은 더욱 강화되고 있고, 무엇보다 여러 지배적인 서비스와 플랫폼을 보유한 구글은 지금 당장 부족해도 소비자 접점을 이미 확보하고 있다는 장점이...",2024.05.16.
612,인공지능 데이터라벨링으로 수익 창출하고 싶다면?,인공지능 데이터라벨링으로 수익 창출하고 싶다면? 데이터가 곧 힘이다! 라는 말이 있듯이 정보는 우리에게 큰 힘이 되고 있습니다. 특히 작년에 Chat GPT 출시와 함께 국내. 외로 인공지능에 대한 관심도 많이 늘어나고 있는데요. 주변을 둘러보면 이미 많은 분들이 을 활용해 사업에서 이윤을 창출하고 있는 것을 볼 수 있습니다. 오늘 뉴스만 보더라도 챗 GPT에...,2024.02.08.
613,"2024년 6월 25일 : 뉴욕증시, 인공지능(AI) 대장주 엔비디아의 부진 등으로 하락 마감","<뉴욕 증시> : 혼조 마감 다우지수 +0.67% / 나스닥지수 -1.09% / S&P500지수 -0.31% <한국 증시(코스피)> : 2771선 상승 출발 코스닥 838선 하락 출발 뉴욕증시, 인공지능(AI) 대장주... 코스피 상승 출발, 외국인 매도세 진정되고 기관 매수 나서 (AI) 테마에 대한 차익실현 이어져 AI 테마에서 빠진 수급이 증시에서 이탈하지 않고 다른 업종으로 분산되는 모양새...",4시간 전
614,[생성형 인공지능(AI)] 감마AI로 PPT 슬라이드 초안 자동 작성하기,"인공지능이 키워드에 대한 내용과 각 슬라이드에 적합한 이미지를 생성하고 전반적인 구성을 제시해 주었습니다. 내용과 Layout을 수정할 수 있으며, 다음과 같이 이미지를 검색하거나, 이미지를 인공지능으로 만들어 삽입할 수 있습니다. 최종적으로 작성된 내용은 PDF나 PPT로 다운로드가 가능합니다. 이런 방법으로 감마AI를 이용할 수 있는데, 완성된 PPT를...",2024.03.19.
615,AI시대 인공지능시대 일자리 미래와 인력양성 전략,"Keys키스의 투자스케치 [Back지식] AI시대 인공지능시대 일자리 미래와 인력양성 전략 2024. 3. 13 KIET 산업연구원 ■ 국내기업의 인공지능 도입률은 4% 수준으로 여전히 낮고 경제성과는 아직 가시화되지 않았으나, 본격적인 시대에 대비한 선제적 대응 필요 - 2022년 전체 4% 수준으로 매우 낮고, 최초 도입 이후 사용을 지속하고 있다고 응답한 기업은...",2024.03.15.
616,"CXL 관련주 · 온디바이스 AI 인공지능, 삼성 갤럭시 s24 · 필라델피아 반도체 지수 급등",온디바이스 · CXL 관련주 필라델피아 반도체 지수 급등 AI 인공지능·삼성 갤럭시 s24 미국 경기선행지수(LEI)는 지난해 12월 -0.1%로 21개월 연속 마이너스 행진을 보이고 있지만 다우존스30산업평균지수와 스탠더드앤드푸어스(S&P)500 지수 등 미국 지수는 (AI) 성장에 대한 기대감 등 반도체 관련주 들의 강세로 최고치를 경신하는 등 상승장을...,2024.01.23.
617,"슈퍼마이크로컴퓨터(SMCI) 주가, 인공지능, 데이터센터 관련주",안녕하세요 저장 안해서 같은 포스팅을 두번째 작성하는 네이버 인플루언서 길짱입니다 최근 AI 관련주가 굉장히 핫한데요 특히 전세계 증시 대장 미국 증권시장에 속한 인공지능... 슈퍼마이크로컴퓨터는 인공지능 및 GPU 시장 대장인 엔비디아와 긴밀한 협력 관계를 구축하고 있어 엔비디아 관련주로 분류됩니다 또한 CPU 및 GPU 가속기 분야에서 엔비디아뿐 아니라...,2024.02.24.
618,"[온라인마케팅MBA 25기 1주차 강의 예고] 인공지능 챗GPTs 활용, 블로그 글쓰기 방법",온라인마케팅MBA 25기 1주차 강의 예고입니다 1주차 수업에서는 인공지능 챗GPTs 를 활용해서 블로그 글쓰는 방법을 알려드립니다 아래 이미지는 제가 직접 만들어서 블로그 글쓰기를 할... 인공지능 챗GPTs을 이용해서 블로그 글쓰기를 하는 목적은 외식업에 대한 전문지식을 배우면서 실무적으로 도움이 되는 내용으로 블로그 글쓰기를 하고 그것을 이용해서 내 점포에...,2024.04.29.
619,파일 요약을 해주는 인공지능 서비스 Word Tune,"마찬가지로 파일을 요약하고 글쓰기를 도와주는 인공지능 서비스다. 우선 웹 사이트 접속을 한다. 위 이미지를 클릭하면 접속이 가능하며, 검색창에 wordtune이라고 검색해도 된다. 자주 사용하는 계정으로 가입을 한다. 사용하는 목적 선택하기. 선택이 모두 끝났다면 Let's go 크롬 확장 프로그램도 있다. 바로 설치가 가능하다. 다양한 방식의 사용이 가능하다....",2024.02.18.
620,인공지능 반도체 관련 정보,"다른 분야에 비해 메모리와 통신쪽 병목현상이 심각하다는 이야기. 인공지능 시대에 메모리쪽의 수혜가 가능하다는 예상이 가능. 특히 HBM의 경우 기술적으로도 난제가 많은 상황이며 글로벌 탑3플레이어에서만 제작이 가능한 상황. 연사가 네이버 소속이라는 점을 감안해서 교차 검증이 필요한 부분이 있겠지만, 그럼에도 유용한 내용이 너무나 많은 영상. & &",2024.04.23.
621,갤럭시S24 출시 가격 및 특징! 인공지능 AI로 차별화,"이번 갤럭시S24는 하드웨어보다는 인공지능 AI에 좀 더 집중이 된 모습을 보여주기도 했는데요. S24보다 갤럭시AI가 진짜 주인공이었다는 생각이 들기도 했습니다. 대표적인 AI기능으로는 문자 메지시 및 통화 중 실시간 번역이 가능한 AI 번역, 웹 서핑, SNS, 유튜브 등 사용 중 궁금한 사안이나 정보 확인을 위해 검색이 필요할 경우, 어느 화면에서나 동그라미를...",2024.01.18.
622,LG 통돌이세탁기 19kg T19MX7 T19DX8 인공지능 통세척 꽉 채운 기능,특히 이제는 인공지능까지 탑재되어 나오기 때문에 단순히 저렴한 세탁기만으로 볼 수도 없는데요. 그래서 오늘은 많이들 찾으시는 LG 통돌이세탁기 19kg 모델 두 가지를 가지고... T19MX7 T19DX8 흡족한 후기 먼저 이 두 제품의 가장 메인 특징은 옷감을 정밀하게 감지해 맞춤 세탁을 하는 세탁 기능이 탑재되었다는 겁니다. 전 이게 가장 마음에 들었어요!...,2주 전
